# Omega(k)/|Omega(k)|, Omega(k) comes from the 4,5,6 columns of Berrycurvature.dat.
#col     1           2           3           4           5           6
  # kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z
    0.176323    0.246017    0.000000   -0.019963   -0.024921   -0.999490
    0.176323    0.254500    0.000000   -0.010400   -0.020269   -0.999740
    0.176323    0.262983    0.000000   -0.002004   -0.017259   -0.999849
    0.176323    0.271467    0.000000    0.005277   -0.015684   -0.999863
    0.176323    0.279950    0.000000    0.011537   -0.015346   -0.999816
    0.176323    0.288433    0.000000    0.016935   -0.016069   -0.999727
    0.176323    0.296917    0.000000    0.021691   -0.017725   -0.999608
    0.176323    0.305400    0.000000    0.026061   -0.020246   -0.999455
    0.176323    0.313883    0.000000    0.030315   -0.023633   -0.999261
    0.176323    0.322367    0.000000    0.034719   -0.027940   -0.999006
    0.176323    0.330850    0.000000    0.039521   -0.033257   -0.998665
    0.176323    0.339333    0.000000    0.044939   -0.039670   -0.998202
    0.176323    0.347817    0.000000    0.051136   -0.047220   -0.997575
    0.176323    0.356300    0.000000    0.058204   -0.055862   -0.996741
    0.176323    0.364783    0.000000    0.066139   -0.065435   -0.995663
    0.176323    0.373267    0.000000    0.074852   -0.075682   -0.994319
    0.176323    0.381750    0.000000    0.084198   -0.086306   -0.992704
    0.176323    0.390233    0.000000    0.094023   -0.097049   -0.990828
    0.176323    0.398717    0.000000    0.104212   -0.107754   -0.988701
    0.176323    0.407200    0.000000    0.114699   -0.118373   -0.986322
    0.176323    0.415683    0.000000    0.125445   -0.128925   -0.983688
    0.176323    0.424167    0.000000    0.136382   -0.139413   -0.980798
    0.176323    0.432650    0.000000    0.147343   -0.149755   -0.977683
    0.176323    0.441133    0.000000    0.158012   -0.159724   -0.974433
    0.176323    0.449617    0.000000    0.167908   -0.168946   -0.971218
    0.176323    0.458100    0.000000    0.176437   -0.176949   -0.968276
    0.176323    0.466583    0.000000    0.183017   -0.183280   -0.965874
    0.176323    0.475067    0.000000    0.187239   -0.187658   -0.964223
    0.176323    0.483550    0.000000    0.189018   -0.190097   -0.963398
    0.176323    0.492033    0.000000    0.188652   -0.190961   -0.963299
    0.176323    0.500517    0.000000    0.186756   -0.190908   -0.963679
    0.176323    0.509000    0.000000    0.184123   -0.190771   -0.964212
    0.176323    0.517483    0.000000    0.181563   -0.191431   -0.964567
    0.176323    0.525967    0.000000    0.179786   -0.193742   -0.964438
  
    0.191016   -0.313883    0.000000   -0.211441   -0.126861   -0.969123
    0.191016   -0.305400    0.000000   -0.154587   -0.095014   -0.983400
    0.191016   -0.296917    0.000000   -0.107274   -0.073625   -0.991500
    0.191016   -0.288433    0.000000   -0.067324   -0.059926   -0.995930
    0.191016   -0.279950    0.000000   -0.033086   -0.052001   -0.998099
    0.191016   -0.271467    0.000000   -0.003427   -0.048589   -0.998813
    0.191016   -0.262983    0.000000    0.022495   -0.048848   -0.998553
    0.191016   -0.254500    0.000000    0.045464   -0.052208   -0.997601
    0.191016   -0.246017    0.000000    0.066349   -0.058293   -0.996092
    0.191016   -0.237533    0.000000    0.086159   -0.066911   -0.994032
    0.191016   -0.229050    0.000000    0.106020   -0.078048   -0.991296
    0.191016   -0.220567    0.000000    0.127129   -0.091869   -0.987623
    0.191016   -0.212083    0.000000    0.150705   -0.108684   -0.982586
    0.191016   -0.203600    0.000000    0.177925   -0.128881   -0.975568
    0.191016   -0.195117    0.000000    0.209810   -0.152782   -0.965731
    0.191016   -0.186633    0.000000    0.247015   -0.180426   -0.952066
    0.191016   -0.178150    0.000000    0.289515   -0.211259   -0.933569
    0.191016   -0.169667    0.000000    0.336291   -0.243864   -0.909637
    0.191016   -0.161183    0.000000    0.385270   -0.275946   -0.880580
    0.191016   -0.152700    0.000000    0.433784   -0.304781   -0.847903
    0.191016   -0.144217    0.000000    0.479495   -0.328036   -0.813927
    0.191016   -0.135733    0.000000    0.521232   -0.344449   -0.780815
    0.191016   -0.127250    0.000000    0.559236   -0.353946   -0.749652
    0.191016   -0.118767    0.000000    0.594767   -0.357197   -0.720182
    0.191016   -0.110283    0.000000    0.629476   -0.355014   -0.691176
    0.191016   -0.101800    0.000000    0.664884   -0.347870   -0.660996
    0.191016   -0.093317    0.000000    0.702116   -0.335648   -0.627991
    0.191016   -0.084833    0.000000    0.741880   -0.317579   -0.590557
    0.191016   -0.076350    0.000000    0.784620   -0.292257   -0.546771
    0.191016   -0.067867    0.000000    0.830773   -0.257596   -0.493417
    0.191016   -0.059383    0.000000    0.880886   -0.210561   -0.423916
    0.191016   -0.050900    0.000000    0.934659   -0.146362   -0.324022
    0.191016   -0.042417    0.000000    0.984892   -0.057153   -0.163463
    0.191016   -0.033933    0.000000    0.991739    0.065264    0.110427
    0.191016   -0.025450    0.000000    0.839260    0.198155    0.506337
    0.191016   -0.016967    0.000000    0.498672    0.257637    0.827617
    0.191016   -0.008483    0.000000    0.190593    0.233758    0.953431
    0.191016   -0.000000    0.000000    0.001117    0.183654    0.982990
    0.191016    0.008483    0.000000   -0.107568    0.133387    0.985209
    0.191016    0.016967    0.000000   -0.171825    0.088606    0.981135
    0.191016    0.025450    0.000000   -0.212138    0.049556    0.975982
    0.191016    0.033933    0.000000   -0.239553    0.015283    0.970763
    0.191016    0.042417    0.000000   -0.260228   -0.015381    0.965425
    0.191016    0.050900    0.000000   -0.277757   -0.043560    0.959663
    0.191016    0.059383    0.000000   -0.294353   -0.070273    0.953110
    0.191016    0.067867    0.000000   -0.311509   -0.096444    0.945336
    0.191016    0.076350    0.000000   -0.330409   -0.122954    0.935795
    0.191016    0.084833    0.000000   -0.352273   -0.150756    0.923675
    0.191016    0.093317    0.000000   -0.378722   -0.181077    0.907624
    0.191016    0.101800    0.000000   -0.412280   -0.215760    0.885140
    0.191016    0.110283    0.000000   -0.457124   -0.257833    0.851211
    0.191016    0.118767    0.000000   -0.520159   -0.312363    0.794899
    0.191016    0.127250    0.000000   -0.611401   -0.386966    0.690250
    0.191016    0.135733    0.000000   -0.734120   -0.485422    0.474798
    0.191016    0.144217    0.000000   -0.823756   -0.564513    0.052452
    0.191016    0.152700    0.000000   -0.724973   -0.510975   -0.461864
    0.191016    0.161183    0.000000   -0.521324   -0.375089   -0.766505
    0.191016    0.169667    0.000000   -0.364435   -0.265707   -0.892517
    0.191016    0.178150    0.000000   -0.263494   -0.193326   -0.945090
    0.191016    0.186633    0.000000   -0.197737   -0.145119   -0.969454
    0.191016    0.195117    0.000000   -0.152668   -0.111595   -0.981957
    0.191016    0.203600    0.000000   -0.119989   -0.087241   -0.988935
    0.191016    0.212083    0.000000   -0.094930   -0.068889   -0.993097
    0.191016    0.220567    0.000000   -0.074669   -0.054670   -0.995709
    0.191016    0.229050    0.000000   -0.057517   -0.043468   -0.997398
    0.191016    0.237533    0.000000   -0.042500   -0.034613   -0.998497
    0.191016    0.246017    0.000000   -0.029118   -0.027709   -0.999192
    0.191016    0.254500    0.000000   -0.017173   -0.022512   -0.999599
    0.191016    0.262983    0.000000   -0.006615   -0.018851   -0.999800
    0.191016    0.271467    0.000000    0.002583   -0.016576   -0.999859
    0.191016    0.279950    0.000000    0.010508   -0.015543   -0.999824
    0.191016    0.288433    0.000000    0.017350   -0.015621   -0.999727
    0.191016    0.296917    0.000000    0.023382   -0.016712   -0.999587
    0.191016    0.305400    0.000000    0.028934   -0.018773   -0.999405
    0.191016    0.313883    0.000000    0.034359   -0.021822   -0.999171
    0.191016    0.322367    0.000000    0.040005   -0.025934   -0.998863
    0.191016    0.330850    0.000000    0.046191   -0.031225   -0.998444
    0.191016    0.339333    0.000000    0.053179   -0.037813   -0.997869
    0.191016    0.347817    0.000000    0.061138   -0.045769   -0.997079
    0.191016    0.356300    0.000000    0.070106   -0.055058   -0.996019
    0.191016    0.364783    0.000000    0.079967   -0.065493   -0.994644
    0.191016    0.373267    0.000000    0.090467   -0.076749   -0.992938
    0.191016    0.381750    0.000000    0.101288   -0.088426   -0.990920
    0.191016    0.390233    0.000000    0.112140   -0.100158   -0.988632
    0.191016    0.398717    0.000000    0.122845   -0.111709   -0.986119
    0.191016    0.407200    0.000000    0.133350   -0.122992   -0.983408
    0.191016    0.415683    0.000000    0.143682   -0.134022   -0.980507
    0.191016    0.424167    0.000000    0.153870   -0.144830   -0.977419
    0.191016    0.432650    0.000000    0.163855   -0.155368   -0.974173
    0.191016    0.441133    0.000000    0.173435   -0.165455   -0.970847
    0.191016    0.449617    0.000000    0.182249   -0.174766   -0.967596
    0.191016    0.458100    0.000000    0.189825   -0.182878   -0.964636
    0.191016    0.466583    0.000000    0.195683   -0.189380   -0.962208
    0.191016    0.475067    0.000000    0.199485   -0.194010   -0.960503
    0.191016    0.483550    0.000000    0.201155   -0.196781   -0.959590
    0.191016    0.492033    0.000000    0.200940   -0.198027   -0.959379
    0.191016    0.500517    0.000000    0.199370   -0.198361   -0.959638
    0.191016    0.509000    0.000000    0.197138   -0.198574   -0.960055
    0.191016    0.517483    0.000000    0.194969   -0.199506   -0.960304
    0.191016    0.525967    0.000000    0.193507   -0.201977   -0.960084
    0.191016    0.534450    0.000000    0.193268   -0.206762   -0.959112
  
    0.205710   -0.305400    0.000000   -0.157840   -0.076898   -0.984466
    0.205710   -0.296917    0.000000   -0.105621   -0.061061   -0.992530
    0.205710   -0.288433    0.000000   -0.062213   -0.051920   -0.996712
    0.205710   -0.279950    0.000000   -0.025248   -0.047563   -0.998549
    0.205710   -0.271467    0.000000    0.006686   -0.046780   -0.998883
    0.205710   -0.262983    0.000000    0.034502   -0.048781   -0.998213
    0.205710   -0.254500    0.000000    0.058980   -0.053045   -0.996849
    0.205710   -0.246017    0.000000    0.080977   -0.059251   -0.994953
    0.205710   -0.237533    0.000000    0.101494   -0.067257   -0.992560
    0.205710   -0.229050    0.000000    0.121642   -0.077087   -0.989576
    0.205710   -0.220567    0.000000    0.142580   -0.088907   -0.985782
    0.205710   -0.212083    0.000000    0.165453   -0.102991   -0.980825
    0.205710   -0.203600    0.000000    0.191320   -0.119658   -0.974207
    0.205710   -0.195117    0.000000    0.221067   -0.139173   -0.965277
    0.205710   -0.186633    0.000000    0.255244   -0.161588   -0.953279
    0.205710   -0.178150    0.000000    0.293860   -0.186555   -0.937466
    0.205710   -0.169667    0.000000    0.336186   -0.213149   -0.917358
    0.205710   -0.161183    0.000000    0.380741   -0.239845   -0.893034
    0.205710   -0.152700    0.000000    0.425624   -0.264782   -0.865295
    0.205710   -0.144217    0.000000    0.469169   -0.286252   -0.835428
    0.205710   -0.135733    0.000000    0.510600   -0.303183   -0.804592
    0.205710   -0.127250    0.000000    0.550313   -0.315297   -0.773139
    0.205710   -0.118767    0.000000    0.589696   -0.322904   -0.740265
    0.205710   -0.110283    0.000000    0.630690   -0.326475   -0.704020
    0.205710   -0.101800    0.000000    0.675331   -0.326210   -0.661450
    0.205710   -0.093317    0.000000    0.725366   -0.321682   -0.608577
    0.205710   -0.084833    0.000000    0.781869   -0.311543   -0.540020
    0.205710   -0.076350    0.000000    0.844527   -0.293205   -0.448113
    0.205710   -0.067867    0.000000    0.909831   -0.262422   -0.321470
    0.205710   -0.059383    0.000000    0.966392   -0.212986   -0.143955
    0.205710   -0.050900    0.000000    0.985322   -0.138212    0.100192
    0.205710   -0.042417    0.000000    0.915659   -0.039643    0.399996
    0.205710   -0.033933    0.000000    0.728552    0.058126    0.682520
    0.205710   -0.025450    0.000000    0.483842    0.121151    0.866729
    0.205710   -0.016967    0.000000    0.267288    0.142473    0.953026
    0.205710   -0.008483    0.000000    0.108950    0.136100    0.984686
    0.205710   -0.000000    0.000000    0.001201    0.115923    0.993258
    0.205710    0.008483    0.000000   -0.070967    0.090328    0.993380
    0.205710    0.016967    0.000000   -0.119921    0.063631    0.990742
    0.205710    0.025450    0.000000   -0.154309    0.037781    0.987300
    0.205710    0.033933    0.000000   -0.179894    0.013432    0.983594
    0.205710    0.042417    0.000000   -0.200469   -0.009441    0.979655
    0.205710    0.050900    0.000000   -0.218541   -0.031193    0.975329
    0.205710    0.059383    0.000000   -0.235811   -0.052311    0.970390
    0.205710    0.067867    0.000000   -0.253518   -0.073333    0.964547
    0.205710    0.076350    0.000000   -0.272704   -0.094833    0.957413
    0.205710    0.084833    0.000000   -0.294473   -0.117480    0.948411
    0.205710    0.093317    0.000000   -0.320296   -0.142184    0.936586
    0.205710    0.101800    0.000000   -0.352460   -0.170362    0.920189
    0.205710    0.110283    0.000000   -0.394797   -0.204405    0.895742
    0.205710    0.118767    0.000000   -0.453930   -0.248513    0.855680
    0.205710    0.127250    0.000000   -0.541089   -0.309924    0.781773
    0.205710    0.135733    0.000000   -0.670487   -0.398162    0.626031
    0.205710    0.144217    0.000000   -0.819891   -0.500731    0.277573
    0.205710    0.152700    0.000000   -0.813216   -0.507010   -0.285695
    0.205710    0.161183    0.000000   -0.607743   -0.384125   -0.695052
    0.205710    0.169667    0.000000   -0.423206   -0.269411   -0.865052
    0.205710    0.178150    0.000000   -0.304865   -0.194319   -0.932361
    0.205710    0.186633    0.000000   -0.229296   -0.145617   -0.962403
    0.205710    0.195117    0.000000   -0.178235   -0.112400   -0.977547
    0.205710    0.203600    0.000000   -0.141475   -0.088514   -0.985977
    0.205710    0.212083    0.000000   -0.113328   -0.070537   -0.991051
    0.205710    0.220567    0.000000   -0.090509   -0.056505   -0.994291
    0.205710    0.229050    0.000000   -0.071083   -0.045270   -0.996443
    0.205710    0.237533    0.000000   -0.053946   -0.036161   -0.997889
    0.205710    0.246017    0.000000   -0.038540   -0.028806   -0.998842
    0.205710    0.254500    0.000000   -0.024651   -0.023000   -0.999431
